,torque_sensor_b_6,torque_sensor_a_6,torque_sensor_b_5,torque_sensor_a_3,torque_sensor_b_3,torque_sensor_a_4,torque_sensor_b_4,io_current,power_load_mech_6,power_motor_el_1,power_motor_mech_1,brake_voltage_2,robot_voltage,supply_voltage_1,supply_voltage_2,supply_voltage_5,supply_voltage_3,brake_voltage_3,torque_sensor_b_2,motor_iq_2
2266788,-0.1352420151233673,0.10777375102043152,-1.1700114011764526,-33.24568557739258,-32.91950988769531,-5.365175724029541,-5.491330623626709,0.08788999170064926,0.05456818640232086,18.451414108276367,18.10831069946289,10.875490188598633,48.5618896484375,47.66318130493164,47.442054748535156,47.58277130126953,47.82400131225586,11.116719245910645,50.248085021972656,3.301565170288086
2110200,-0.07176053524017334,0.13540777564048767,-1.208031177520752,-32.85144805908203,-32.26290512084961,-5.322330951690674,-5.608503341674805,0.08788999170064926,0.10762005299329758,11.633814811706543,11.082592010498047,10.855386734008789,48.5618896484375,47.6430778503418,47.42195129394531,47.58277130126953,47.82400131225586,11.096616744995117,49.675865173339844,3.4949188232421875
1051585,-0.18216314911842346,-0.04697665572166443,-0.6757538318634033,-35.87394714355469,-35.53499221801758,-5.368031978607178,-5.394162654876709,0.08788999170064926,0.004784609656780958,0.735361635684967,0.062034983187913895,10.87548828125,48.54109191894531,47.683284759521484,47.48225784301758,47.62297821044922,47.884307861328125,11.498666763305664,49.96197509765625,4.880495548248291
2112582,-0.2263241708278656,-0.00276222825050354,-0.6260355710983276,-35.53446578979492,-34.72517776489258,-5.210934162139893,-5.322715759277344,0.08788999170064926,1.073954081221018e-05,1.135295033454895,1.2919474556838395e-06,11.17702579498291,48.54109191894531,47.66318130493164,47.462154388427734,47.62297821044922,47.8441047668457,11.498668670654297,49.609840393066406,5.2894721031188965
1233029,-0.21528390049934387,-0.005525648593902588,-0.6231110095977783,-35.44685745239258,-34.81272506713867,-5.262348175048828,-5.296995162963867,0.08788999170064926,-1.92697043530643e-05,0.6504831314086914,0.00023215801047626883,10.694564819335938,48.58268737792969,47.683284759521484,47.48225784301758,47.62297821044922,47.86420822143555,11.398157119750977,49.609840393066406,5.335432052612305
1600079,-0.2014835774898529,-0.013815850019454956,-0.6377339959144592,-35.37019729614258,-34.768951416015625,-5.265204429626465,-5.331289291381836,0.08788999170064926,9.422328002983704e-05,1.0246978998184204,0.08071437478065491,10.694564819335938,48.58268737792969,47.683284759521484,47.462154388427734,47.62297821044922,47.8441047668457,11.47856616973877,49.532814025878906,5.3835062980651855
603719,-0.2346043884754181,0.0027645528316497803,-0.6465077996253967,-35.37019729614258,-34.95499038696289,-5.29376745223999,-5.345578670501709,0.08788999170064926,0.00030785714625380933,1.8979778289794922,0.07934166491031647,10.915692329406738,48.58268737792969,47.66318130493164,47.462154388427734,47.6430778503418,47.8441047668457,11.27754020690918,49.29072189331055,5.202674865722656
155092,-0.25392481684684753,-0.03592303395271301,-0.6377339959144592,-35.65492630004883,-35.15196990966797,-5.353750705718994,-5.457036018371582,0.08788999170064926,-3.007574559887871e-05,0.7480654716491699,0.03469874709844589,10.915692329406738,48.58268737792969,47.66318130493164,47.462154388427734,47.62297821044922,47.86420822143555,11.418259620666504,49.807918548583984,5.412551403045654
1846719,-0.2097637951374054,0.0027645528316497803,-0.6289601922035217,-35.37019729614258,-34.67045974731445,-5.193796157836914,-5.291279315948486,0.08788999170064926,0.0002840512024704367,0.951373815536499,0.0002618517028167844,10.714670181274414,48.5618896484375,47.683284759521484,47.442054748535156,47.62297821044922,47.86420822143555,11.71979808807373,49.565826416015625,5.2986159324646
1943176,-0.2263241708278656,0.013818144798278809,-0.5997141599655151,-35.403053283691406,-34.7142333984375,-5.199509143829346,-5.288421154022217,0.08788999170064926,-2.7691721697920002e-05,0.6621547937393188,0.0,10.935794830322266,48.5618896484375,47.66318130493164,47.462154388427734,47.6430778503418,47.86420822143555,11.739900588989258,49.433773040771484,5.235434055328369
1401494,-0.19872352480888367,0.011054754257202148,-0.6055634021759033,-35.53446578979492,-34.8674430847168,-5.25377893447876,-5.319858074188232,0.08788999170064926,0.00028723193099722266,0.7876902222633362,0.0,10.89559268951416,48.5618896484375,47.683284759521484,47.442054748535156,47.62297821044922,47.8441047668457,11.780104637145996,49.400760650634766,5.3975372314453125
1886790,-0.2180439531803131,-0.022106051445007324,-0.6260355710983276,-35.326393127441406,-34.7142333984375,-5.242353916168213,-5.31128454208374,0.08788999170064926,-0.00023838809283915907,0.75633704662323,0.0006656080367974937,10.915692329406738,48.5618896484375,47.66318130493164,47.462154388427734,47.62297821044922,47.8441047668457,11.880617141723633,49.411766052246094,5.307662010192871
1409000,-0.2014835774898529,-0.022106051445007324,-0.6260355710983276,-35.60017013549805,-35.10819625854492,-5.288054943084717,-5.339863300323486,0.08788999170064926,-0.0001672831567702815,1.1126703023910522,0.03514808788895607,10.935795783996582,48.5618896484375,47.683284759521484,47.48225784301758,47.6430778503418,47.86420822143555,11.51877212524414,49.71988296508789,5.314031600952148
189517,-0.21528390049934387,-0.008289039134979248,-0.6231110095977783,-35.5892219543457,-35.042537689208984,-5.299480438232422,-5.308426380157471,0.08788999170064926,0.00023952664923854172,0.9459124207496643,0.0009514633566141129,10.935795783996582,48.5618896484375,47.66318130493164,47.48225784301758,47.6430778503418,47.86420822143555,11.579079627990723,49.87394332885742,5.3761420249938965
988463,-0.21252384781837463,-0.04421323537826538,-0.6494324207305908,-35.41400146484375,-34.94404602050781,-5.282342433929443,-5.288421154022217,0.08788999170064926,0.000364873354556039,1.2871240377426147,0.05427538603544235,10.774974822998047,48.5618896484375,47.66318130493164,47.462154388427734,47.62297821044922,47.86420822143555,11.418259620666504,49.587833404541016,5.110533714294434
1529156,-0.21252384781837463,-0.011052429676055908,-0.6172617673873901,-35.41400146484375,-34.99876403808594,-5.25377893447876,-5.2998528480529785,0.08788999170064926,-8.28271295176819e-05,1.6851009130477905,0.040918365120887756,10.674461364746094,48.5618896484375,47.6430778503418,47.462154388427734,47.6430778503418,47.8441047668457,11.518771171569824,49.411766052246094,5.296654224395752
1795046,-0.2263241708278656,1.1622905731201172e-06,-0.6084879636764526,-35.52351379394531,-34.69234848022461,-5.239497661590576,-5.294137001037598,0.08788999170064926,-5.4388550779549405e-05,1.0438575744628906,1.332634839572901e-41,10.815179824829102,48.5618896484375,47.70338821411133,47.462154388427734,47.6430778503418,47.86420822143555,12.282669067382812,49.51080322265625,5.3340044021606445
368543,-0.21528390049934387,0.030398547649383545,-0.6260355710983276,-35.359249114990234,-34.736122131347656,-5.296624183654785,-5.357010364532471,0.08788999170064926,-0.0001254764647455886,1.0801868438720703,5.457206582598158e-23,10.774977684020996,48.5618896484375,47.683284759521484,47.442054748535156,47.6430778503418,47.8441047668457,12.02133560180664,49.46678924560547,5.332093715667725
1519325,-0.2014835774898529,0.013818144798278809,-0.6318848133087158,-35.44685745239258,-34.81272506713867,-5.242353916168213,-5.3341474533081055,0.08788999170064926,-4.983259714208543e-05,1.1643235683441162,0.016508568078279495,10.714667320251465,48.5618896484375,47.683284759521484,47.462154388427734,47.62297821044922,47.8441047668457,12.18215560913086,49.5548210144043,5.427602291107178
1381,-0.24012449383735657,0.024871766567230225,-0.6084879636764526,-35.41400146484375,-34.83460998535156,-5.2366414070129395,-5.342720985412598,0.08788999170064926,-7.3092396633001044e-06,1.1722930669784546,0.04698504880070686,10.79507827758789,48.5618896484375,47.683284759521484,47.48225784301758,47.62297821044922,47.86420822143555,12.101746559143066,49.411766052246094,5.4144110679626465
1393696,-0.23736444115638733,-0.00276222825050354,-0.6114125847816467,-35.49066162109375,-34.94404602050781,-5.256635665893555,-5.328431606292725,0.08788999170064926,-0.00014197362179402262,0.9061679840087891,0.06889986246824265,10.915692329406738,48.5618896484375,47.683284759521484,47.462154388427734,47.62297821044922,47.8441047668457,12.081643104553223,49.532814025878906,5.314016819000244
1456401,-0.2097637951374054,-0.008289039134979248,-0.6377339959144592,-35.41400146484375,-34.768951416015625,-5.25377893447876,-5.305568695068359,0.08788999170064926,-1.3474770639732014e-05,0.8245935440063477,0.0,10.855384826660156,48.5618896484375,47.683284759521484,47.462154388427734,47.62297821044922,47.86420822143555,12.162054061889648,49.3897590637207,5.411407470703125
408013,-0.23184427618980408,0.00552794337272644,-0.6231110095977783,-35.5125617980957,-34.95499038696289,-5.308049201965332,-5.408452033996582,0.08788999170064926,0.00031368067720904946,1.6640419960021973,0.042449306696653366,10.815179824829102,48.58268737792969,47.683284759521484,47.462154388427734,47.6430778503418,47.8441047668457,12.242463111877441,49.68687057495117,5.264756679534912
409287,-0.19596347212791443,0.03316196799278259,-0.6611307859420776,-35.403053283691406,-34.72517776489258,-5.24521017074585,-5.339863300323486,0.08788999170064926,0.0001472386356908828,0.3397711217403412,0.0,10.774974822998047,48.58268737792969,47.66318130493164,47.462154388427734,47.62297821044922,47.86420822143555,12.041439056396484,49.52180862426758,5.305765628814697
609338,-0.22080400586128235,0.013818144798278809,-0.6231110095977783,-35.403053283691406,-34.900272369384766,-5.270916938781738,-5.305568695068359,0.1025383323431015,0.0002870204916689545,1.2809431552886963,2.86814838545979e-07,10.855384826660156,48.5618896484375,47.70338821411133,47.462154388427734,47.6430778503418,47.86420822143555,11.820310592651367,49.400760650634766,5.367027759552002
1405674,-0.20424363017082214,-0.013815850019454956,-0.6084879636764526,-35.42495346069336,-34.84555435180664,-5.250922679901123,-5.325573921203613,0.1025383323431015,0.0002318049082532525,1.0523607730865479,0.001396696432493627,10.996103286743164,48.58268737792969,47.683284759521484,47.462154388427734,47.6430778503418,47.8441047668457,12.02133560180664,49.52180862426758,5.4053144454956055
694496,0.08004304766654968,0.03316196799278259,0.24549555778503418,-33.0814208984375,-32.76630401611328,-5.279486179351807,-5.374157428741455,0.08788999170064926,6.544728967128322e-05,1.3569066524505615,3.0779995086049894e-07,10.734771728515625,48.54109191894531,47.723487854003906,47.50236129760742,47.66318130493164,47.92451477050781,10.875489234924316,47.48603820800781,3.432709217071533
2109511,0.046922266483306885,0.27634114027023315,-0.35697227716445923,-28.843345642089844,-29.308177947998047,-5.6079630851745605,-5.73710823059082,0.08788999170064926,0.025743793696165085,2.2153918743133545,1.2274200916290283,10.754875183105469,48.58268737792969,47.683284759521484,47.522464752197266,47.683284759521484,47.884307861328125,11.197128295898438,44.900054931640625,4.936704158782959
79079,-0.030359536409378052,0.21278297901153564,-0.08205974102020264,-33.63992691040039,-33.959136962890625,-4.296910762786865,-4.333890438079834,0.08788999170064926,0.013068454340100288,3.0368411540985107,1.4146450757980347,10.795077323913574,48.58268737792969,47.683284759521484,47.462154388427734,47.62297821044922,47.884307861328125,11.096614837646484,53.109169006347656,3.397469997406006
644821,0.002761244773864746,0.28186798095703125,-0.37451988458633423,-33.9575080871582,-32.996116638183594,-4.545411109924316,-4.928328990936279,0.08788999170064926,0.05651078745722771,4.675491809844971,1.940129280090332,10.875490188598633,48.58268737792969,47.66318130493164,47.442054748535156,47.62297821044922,47.86420822143555,11.016207695007324,47.99222946166992,5.428426742553711
1072586,0.09108331799507141,0.3039751648902893,-0.40961509943008423,-30.420303344726562,-29.80063247680664,-4.988141059875488,-5.21411657333374,0.08788999170064926,0.04324556887149811,5.551380157470703,3.9602150917053223,10.875487327575684,48.5618896484375,47.683284759521484,47.462154388427734,47.6430778503418,47.86420822143555,10.935797691345215,43.28244400024414,2.8587698936462402
506961,-0.035879671573638916,0.2155463695526123,0.2835153341293335,-29.182828903198242,-29.6693115234375,-5.013847827911377,-5.008349418640137,0.08788999170064926,-0.00018066162010654807,0.8202934265136719,0.015258917585015297,10.714668273925781,48.5618896484375,47.683284759521484,47.48225784301758,47.6430778503418,47.8441047668457,10.855386734008789,49.95096969604492,4.0782084465026855
956103,0.09660345315933228,0.2044927477836609,0.1811542510986328,-30.58456802368164,-29.74591827392578,-5.570830821990967,-5.391304969787598,0.08788999170064926,0.05014101415872574,3.5621070861816406,2.0840694904327393,10.654359817504883,48.5618896484375,47.683284759521484,47.48225784301758,47.6430778503418,47.884307861328125,10.835282325744629,51.32649230957031,5.6815714836120605
2152942,0.12144403159618378,0.13540777564048767,0.3888009786605835,-34.42840576171875,-34.40781784057617,-5.602250576019287,-5.8085551261901855,0.08788999170064926,0.00015022479055915028,0.03593072295188904,-0.022928066551685333,10.694567680358887,48.5618896484375,47.66318130493164,47.442054748535156,47.602874755859375,47.86420822143555,11.17702865600586,45.780391693115234,3.279899835586548
341103,-0.027599483728408813,0.19343918561935425,0.4121978282928467,-33.54136657714844,-32.591209411621094,-5.493710517883301,-5.842849254608154,0.08788999170064926,0.0002466016449034214,0.3926250636577606,0.0010130730224773288,10.915692329406738,48.5618896484375,47.683284759521484,47.462154388427734,47.62297821044922,47.86420822143555,11.116721153259277,48.11327362060547,3.4293181896209717
433875,-0.035879671573638916,0.1851489543914795,0.14898371696472168,-33.2675895690918,-33.22592544555664,-5.56797456741333,-5.748539447784424,0.08788999170064926,0.00012126908404752612,0.08466728776693344,0.000295749370707199,10.875487327575684,48.5618896484375,47.6430778503418,47.462154388427734,47.602874755859375,47.8441047668457,11.096617698669434,43.61256790161133,3.4851491451263428
2118099,0.035882025957107544,0.1271175742149353,0.002753615379333496,-32.873348236083984,-33.75121307373047,-5.59939432144165,-5.657087326049805,0.08788999170064926,3.620244751800783e-05,-0.0043833088129758835,-0.0012657782062888145,10.714667320251465,48.5618896484375,47.66318130493164,47.462154388427734,47.62297821044922,47.8441047668457,11.096617698669434,45.65934371948242,4.190582275390625
125534,0.04968234896659851,0.13540777564048767,0.467765212059021,-33.136173248291016,-32.0330924987793,-5.408020496368408,-5.571351051330566,0.08788999170064926,-0.00012971871183253825,0.12735770642757416,3.51305828871773e-08,10.81518268585205,48.58268737792969,47.683284759521484,47.442054748535156,47.62297821044922,47.8441047668457,10.855386734008789,51.12841796875,3.701228618621826
493201,0.06348267197608948,0.1658051609992981,0.014452099800109863,-32.47911071777344,-32.24102020263672,-5.3166184425354,-5.571351051330566,0.08788999170064926,0.00031516957096755505,1.3387603759765625,1.1077921429983698e-24,10.87548828125,48.58268737792969,47.683284759521484,47.48225784301758,47.6430778503418,47.86420822143555,10.835285186767578,40.38834762573242,3.967327356338501
1729982,-0.01931929588317871,0.17962217330932617,0.1080392599105835,-32.314842224121094,-32.284793853759766,-5.3137617111206055,-5.371299743652344,0.08788999170064926,0.00012878411507699639,0.005778399761766195,0.0024570536334067583,10.67446517944336,48.58268737792969,47.66318130493164,47.442054748535156,47.6430778503418,47.86420822143555,10.97600269317627,45.560306549072266,4.4185967445373535
1369779,0.008281350135803223,0.2542339563369751,0.3507812023162842,-32.24913787841797,-32.613094329833984,-5.582256317138672,-5.68852424621582,0.08788999170064926,0.000727784470655024,-0.0024139031302183867,0.016482839360833168,10.654358863830566,48.58268737792969,47.683284759521484,47.462154388427734,47.6430778503418,47.8441047668457,10.976001739501953,43.0733642578125,4.548725128173828
391758,-0.09660109877586365,0.019344955682754517,0.21917414665222168,-28.492910385131836,-27.34930419921875,-4.625388145446777,-4.6854095458984375,0.07324166595935822,0.0004265389288775623,0.0007385590579360723,-3.229857241153715e-20,10.97599983215332,48.58268737792969,47.683284759521484,47.462154388427734,47.66318130493164,47.8441047668457,10.835284233093262,39.155879974365234,2.921581506729126
653659,-0.035879671573638916,0.09672015905380249,-0.023567795753479004,-31.39495086669922,-30.20553970336914,-5.208077907562256,-5.471325397491455,0.07324166595935822,-6.391466013155878e-05,0.13956357538700104,0.0012080110609531403,10.97599983215332,48.58268737792969,47.683284759521484,47.462154388427734,47.6430778503418,47.8441047668457,10.935796737670898,42.699222564697266,3.4982519149780273
1985443,-0.1435222327709198,-0.024869441986083984,0.13143610954284668,-31.17593002319336,-30.676109313964844,-5.339468955993652,-5.462751865386963,0.07324166595935822,-1.5663514204788953e-05,0.2575088441371918,0.015562441200017929,10.95589828491211,48.58268737792969,47.70338821411133,47.48225784301758,47.66318130493164,47.884307861328125,11.016204833984375,57.4448127746582,4.542210578918457
1686384,-0.14904233813285828,0.06355935335159302,0.08464241027832031,-30.08081817626953,-31.04818344116211,-5.605106830596924,-5.92287015914917,0.07324166595935822,-3.459962681517936e-05,0.47405296564102173,0.04618934169411659,10.795077323913574,48.58268737792969,47.683284759521484,47.462154388427734,47.6430778503418,47.86420822143555,10.855387687683105,57.25774002075195,4.650997161865234
1419271,-0.10764136910438538,0.019344955682754517,0.011527419090270996,-28.02201271057129,-28.356101989746094,-5.6650896072387695,-5.960022449493408,0.07324166595935822,-1.9830888049909845e-05,0.7683187127113342,7.53949279896915e-07,10.774975776672363,48.5618896484375,47.683284759521484,47.48225784301758,47.6430778503418,47.86420822143555,11.156926155090332,49.36774826049805,4.230496406555176
1841594,-0.15180239081382751,0.05526915192604065,0.1782296895980835,-27.978208541870117,-28.2685546875,-5.339468955993652,-5.388446807861328,0.07324166595935822,8.671914110891521e-05,1.9112945795059204,0.0003019107971340418,10.996103286743164,48.5618896484375,47.683284759521484,47.462154388427734,47.6430778503418,47.8441047668457,10.875489234924316,53.219207763671875,4.2091193199157715
2015558,-0.06072026491165161,-0.04144984483718872,0.09634089469909668,-30.36554718017578,-30.533843994140625,-5.916446208953857,-6.122921466827393,0.08788999170064926,6.988602399360389e-05,1.021275520324707,0.002507822122424841,10.694564819335938,48.58268737792969,47.683284759521484,47.462154388427734,47.6430778503418,47.86420822143555,10.835285186767578,61.4503288269043,4.687925815582275
481449,-0.1352420151233673,0.04421555995941162,0.04954719543457031,-30.496959686279297,-31.02629852294922,-5.81076192855835,-5.888575553894043,0.08788999170064926,-4.061542495037429e-05,0.36848390102386475,0.001044450793415308,10.674461364746094,48.58268737792969,47.683284759521484,47.462154388427734,47.66318130493164,47.8441047668457,10.795079231262207,55.44205093383789,4.686715126037598
1728929,-0.20424363017082214,1.1622905731201172e-06,0.169455885887146,-32.21628189086914,-31.671958923339844,-6.350607395172119,-6.314399242401123,0.08788999170064926,0.00014393101446330547,0.7524902820587158,0.006339144892990589,10.935795783996582,48.58268737792969,47.683284759521484,47.48225784301758,47.66318130493164,47.86420822143555,11.076515197753906,60.7570686340332,4.741817474365234
614094,-0.09660109877586365,-0.08842764794826508,0.18407893180847168,-33.57421875,-32.26290512084961,-6.410589694976807,-6.342978000640869,0.08788999170064926,0.00013773127284366637,1.1956168413162231,0.0006736654904671013,10.935795783996582,48.58268737792969,47.70338821411133,47.48225784301758,47.6430778503418,47.86420822143555,11.076515197753906,58.391170501708984,4.853555679321289
1230061,-0.07728064060211182,-0.00276222825050354,0.14020991325378418,-30.836444854736328,-31.737621307373047,-6.007848262786865,-6.125779151916504,0.08788999170064926,-7.75926819187589e-05,0.5598493218421936,0.008597145788371563,10.895590782165527,48.58268737792969,47.70338821411133,47.48225784301758,47.6430778503418,47.884307861328125,10.855384826660156,60.9991569519043,4.817983150482178
376463,-0.07176053524017334,-0.05250343680381775,0.239646315574646,-33.24568557739258,-32.73347473144531,-5.990710735321045,-6.151500225067139,0.08788999170064926,7.08165971445851e-05,0.6889620423316956,0.021932367235422134,10.915694236755371,48.58268737792969,47.683284759521484,47.50236129760742,47.66318130493164,47.884307861328125,10.875487327575684,59.634639739990234,4.838814735412598
1562262,-0.07176053524017334,-0.016579240560531616,0.1636066436767578,-32.73098373413086,-32.065921783447266,-6.39059591293335,-6.325830459594727,0.08788999170064926,7.601893594255671e-05,0.08409812301397324,-0.0050169373862445354,10.976000785827637,48.58268737792969,47.683284759521484,47.48225784301758,47.66318130493164,47.884307861328125,11.016204833984375,59.72267532348633,4.595062255859375
628360,-0.05244007706642151,-0.05250343680381775,0.07879328727722168,-29.24853515625,-29.822521209716797,-5.659377098083496,-6.125779151916504,0.08788999170064926,0.0003287040162831545,1.0444676876068115,0.013434934429824352,10.996103286743164,48.58268737792969,47.70338821411133,47.48225784301758,47.6430778503418,47.86420822143555,10.935797691345215,54.84782791137695,4.340137004852295
1296587,-0.05796021223068237,-0.06632044911384583,0.169455885887146,-31.71253204345703,-32.53649139404297,-5.887882709503174,-5.9685959815979,0.08788999170064926,0.0002988721535075456,0.787195086479187,0.0015430564526468515,10.77497673034668,48.58268737792969,47.70338821411133,47.50236129760742,47.66318130493164,47.90441131591797,11.116718292236328,55.54108810424805,4.145605564117432
1807099,-0.09108096361160278,-0.05250343680381775,0.18407893180847168,-32.96095657348633,-31.409317016601562,-5.69650936126709,-5.611361503601074,0.08788999170064926,0.00022127074771560729,0.9209693670272827,0.0012295469641685486,10.996103286743164,48.58268737792969,47.70338821411133,47.48225784301758,47.66318130493164,47.884307861328125,11.016204833984375,56.003265380859375,4.131549835205078
589783,-0.05520012974739075,-0.03868645429611206,0.12266230583190918,-31.186878204345703,-32.19724655151367,-5.590825080871582,-5.845707416534424,0.08788999170064926,4.639597682398744e-05,1.1001005172729492,0.012192901223897934,10.976001739501953,48.58268737792969,47.70338821411133,47.50236129760742,47.683284759521484,47.884307861328125,11.05640983581543,59.22748947143555,4.365734577178955
1342456,-0.14076215028762817,0.05526915192604065,0.1080392599105835,-31.73443603515625,-32.208187103271484,-6.01927375793457,-6.260099411010742,0.08788999170064926,0.00011319497571093962,0.09960217773914337,0.0008246580837294459,10.77497673034668,48.5618896484375,47.70338821411133,47.50236129760742,47.6430778503418,47.884307861328125,11.05640983581543,59.12845230102539,4.628544330596924
1082547,-0.15456250309944153,0.08842995762825012,0.1372852325439453,-32.33674621582031,-31.168563842773438,-6.210647106170654,-6.30010986328125,0.08788999170064926,4.344428816693835e-05,0.584374189376831,0.00011581902799662203,10.714668273925781,48.5618896484375,47.683284759521484,47.50236129760742,47.6430778503418,47.8441047668457,10.835284233093262,57.8959846496582,4.786526203155518
957268,-0.21252384781837463,0.03316196799278259,0.22794795036315918,-34.12177276611328,-32.94139862060547,-6.304906368255615,-6.34869384765625,0.08788999170064926,0.00015700040967203677,0.3993537425994873,0.0020419000647962093,10.77497673034668,48.5618896484375,47.70338821411133,47.50236129760742,47.66318130493164,47.86420822143555,10.855387687683105,63.95927810668945,4.988791465759277
410617,-0.0855608582496643,-0.005525648593902588,0.1636066436767578,-30.924053192138672,-30.413467407226562,-5.807905673980713,-5.925727844238281,0.08788999170064926,7.241198181873187e-05,0.6113914847373962,0.006545513868331909,10.694564819335938,48.5618896484375,47.66318130493164,47.462154388427734,47.62297821044922,47.86420822143555,11.076515197753906,57.78593826293945,4.8637495040893555
682311,-0.14076215028762817,-0.03315964341163635,-0.0001709461212158203,-30.387451171875,-30.75271224975586,-5.936440467834473,-6.062905788421631,0.08788999170064926,0.000393354072002694,0.7960856556892395,-0.0,10.654358863830566,48.5618896484375,47.683284759521484,47.462154388427734,47.6430778503418,47.86420822143555,11.076515197753906,54.56171798706055,4.423085689544678
1589532,-0.08004072308540344,-0.04421323537826538,0.11973762512207031,-31.99726104736328,-32.37234115600586,-6.076400279998779,-6.177221298217773,0.08788999170064926,-5.3233179642120376e-05,0.004456725437194109,-3.7042664548495757e-16,10.634256362915039,48.5618896484375,47.70338821411133,47.462154388427734,47.6430778503418,47.86420822143555,11.056412696838379,56.7075309753418,4.79215669631958
1988681,-0.06624040007591248,-0.03868645429611206,0.11973762512207031,-33.497562408447266,-32.86479568481445,-6.144952297210693,-6.274388790130615,0.08788999170064926,1.0146625754714478e-05,1.1150766611099243,0.0002749399282038212,10.855385780334473,48.5618896484375,47.70338821411133,47.48225784301758,47.6430778503418,47.86420822143555,11.116721153259277,63.07894515991211,4.948190689086914
923376,-0.07452058792114258,-0.04421323537826538,-0.020643115043640137,-32.807640075683594,-32.55837631225586,-6.007848262786865,-6.057190418243408,0.08788999170064926,-5.006486753700301e-05,0.7909731864929199,0.0004332639218773693,10.694564819335938,48.5618896484375,47.70338821411133,47.462154388427734,47.6430778503418,47.884307861328125,10.895589828491211,59.92074966430664,4.897385597229004
2290405,-0.11316150426864624,-0.013815850019454956,0.06709480285644531,-32.665279388427734,-31.573471069335938,-6.1392388343811035,-6.151500225067139,0.08788999170064926,-0.00011332958092680201,0.2853137254714966,0.0323159322142601,10.654359817504883,48.5618896484375,47.70338821411133,47.48225784301758,47.683284759521484,47.86420822143555,10.996105194091797,62.07756423950195,4.936798572540283
734401,-0.024839431047439575,-0.024869441986083984,0.11973762512207031,-31.50446319580078,-31.212337493896484,-5.727928638458252,-6.008606433868408,0.08788999170064926,9.797944221645594e-05,0.8383331298828125,0.002452368848025799,10.875489234924316,48.5618896484375,47.723487854003906,47.50236129760742,47.683284759521484,47.90441131591797,10.915693283081055,59.601627349853516,5.104458808898926
654796,-0.06900045275688171,-0.03315964341163635,0.07586860656738281,-30.573619842529297,-30.20553970336914,-5.7222161293029785,-5.828559875488281,0.08788999170064926,0.00019736829563044012,1.1173956394195557,2.5721574274939485e-06,11.036309242248535,48.5618896484375,47.683284759521484,47.48225784301758,47.66318130493164,47.90441131591797,10.915693283081055,54.47368621826172,4.7106523513793945
785364,-0.11040142178535461,-0.0552668571472168,0.19285273551940918,-30.61742401123047,-30.533843994140625,-5.790767669677734,-5.757112979888916,0.08788999170064926,-0.00015261213411577046,1.0328233242034912,0.004974732641130686,10.87548828125,48.5618896484375,47.70338821411133,47.48225784301758,47.66318130493164,47.884307861328125,11.036307334899902,57.66489791870117,4.425702095031738
599731,-0.12144169211387634,-0.09119103848934174,0.07586860656738281,-30.09177017211914,-30.4791259765625,-5.7222161293029785,-5.882859706878662,0.08788999170064926,0.0001353889238089323,0.4187781810760498,0.005679246038198471,10.714668273925781,48.5618896484375,47.70338821411133,47.48225784301758,47.66318130493164,47.90441131591797,11.016205787658691,52.448917388916016,3.596205949783325
1034411,-0.10764136910438538,0.008291363716125488,0.20162653923034668,-29.642776489257812,-29.067424774169922,-5.750779151916504,-5.819986343383789,0.08788999170064926,0.00011460002860985696,0.08262599259614944,2.8832599183886438e-15,10.996103286743164,48.54109191894531,47.683284759521484,47.48225784301758,47.66318130493164,47.8441047668457,10.875489234924316,53.637367248535156,4.555759429931641
1125921,-0.06624040007591248,-0.09119103848934174,-0.0030955076217651367,-29.774188995361328,-29.187801361083984,-5.97928524017334,-6.125779151916504,0.08788999170064926,-0.00021684418607037514,0.11674024909734726,0.0020398579072207212,10.935795783996582,48.5618896484375,47.683284759521484,47.48225784301758,47.6430778503418,47.86420822143555,10.855387687683105,52.1077880859375,4.553321361541748
1803889,-0.06624040007591248,-0.06355705857276917,0.169455885887146,-31.318294525146484,-30.64327621459961,-5.953578472137451,-6.168647289276123,0.08788999170064926,0.00015341209655161947,0.8209473490715027,0.0003963365452364087,10.895590782165527,48.5618896484375,47.683284759521484,47.48225784301758,47.62297821044922,47.8441047668457,10.915694236755371,59.20547866821289,4.791529178619385
1898939,-0.06072026491165161,-0.03315964341163635,0.13143610954284668,-29.916553497314453,-29.953842163085938,-5.596538066864014,-5.765686988830566,0.08788999170064926,0.00013233420031610876,0.431978702545166,0.02717445231974125,10.95589828491211,48.5618896484375,47.66318130493164,47.48225784301758,47.62297821044922,47.8441047668457,10.815181732177734,57.09267807006836,4.640383243560791
658034,-0.08832091093063354,0.00552794337272644,0.14020991325378418,-35.60017013549805,-34.99876403808594,-6.40773344039917,-6.500161170959473,0.08788999170064926,-6.246795965125784e-05,1.1231873035430908,0.0004971948219463229,10.694564819335938,48.58268737792969,47.66318130493164,47.48225784301758,47.6430778503418,47.884307861328125,11.076512336730957,68.34994506835938,5.402815818786621
50358,-0.1683628261089325,0.1271175742149353,0.11388850212097168,-33.78228759765625,-33.05083084106445,-6.096394062042236,-6.402993202209473,0.08788999170064926,1.2999658792978153e-05,0.4083140790462494,0.0022432804107666016,10.935794830322266,48.58268737792969,47.66318130493164,47.462154388427734,47.66318130493164,47.86420822143555,10.89559268951416,62.7158088684082,5.157957553863525
